model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------
             angle     bias_az*sin(zd)     std_az*sin(zd)     int_az*sin(zd)            bias_zd             std_zd             int_zd
              [rad]              [rad]              [rad]              [rad]              [rad]              [rad]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------
 
           0.000000      1.496930E-005      1.571191E-005      2.149973E-005     -6.854536E-005      7.316769E-005      1.883688E-005
           0.087266                NaN                NaN                NaN      2.951733E-005      2.441128E-005      1.881158E-005
           0.174533                NaN                NaN                NaN     -7.711686E-005      1.700699E-005      1.909161E-005
           0.261799                NaN                NaN                NaN     -1.365149E-004      1.546161E-005      1.964844E-005
           0.349066      3.655860E-006      1.341407E-005      2.176703E-005     -1.963680E-004      1.423484E-005      2.040701E-005
           0.436332                NaN                NaN                NaN     -1.526051E-004      1.465924E-005      2.127669E-005
           0.523599                NaN                NaN                NaN     -4.017895E-005      1.376636E-005      2.215659E-005
           0.610865                NaN                NaN                NaN      9.054293E-005      1.469242E-005      2.294012E-005
           0.698132      7.183859E-006      1.223770E-005      2.154988E-005      1.859397E-004      1.488916E-005      2.352164E-005
           0.785398                NaN                NaN                NaN      1.815368E-004      1.543420E-005      2.381184E-005
           0.872665                NaN                NaN                NaN      2.073579E-004      1.891161E-005      2.377388E-005
           0.959931                NaN                NaN                NaN     -8.775959E-006      2.024646E-005      2.350146E-005
           1.047198     -2.368774E-005      1.481596E-005      2.114801E-005     -3.275740E-004      2.298167E-005      2.336523E-005
           1.134464                NaN                NaN                NaN     -5.837880E-004      2.638056E-005      2.419933E-005
           1.221731                NaN                NaN                NaN     -7.848386E-005      3.615525E-005      2.727270E-005
           1.308997                NaN                NaN                NaN      1.443650E-003      5.588270E-005      3.372682E-005
           1.396263     -5.753818E-005      1.563804E-005      2.028342E-005      2.197995E-003      2.958647E-004      4.403349E-005
           1.483530                NaN                NaN                NaN                NaN                NaN      5.816473E-005
           1.570796                NaN                NaN                NaN                NaN                NaN      7.596194E-005
           1.745329     -8.465471E-005      1.642498E-005      1.990121E-005                NaN                NaN                NaN
           2.094395     -6.015465E-005      1.734813E-005      2.016876E-005                NaN                NaN                NaN
           2.443461     -1.198562E-006      1.734900E-005      2.018465E-005                NaN                NaN                NaN
           2.792527      4.861297E-005      1.779080E-005      2.101675E-005                NaN                NaN                NaN
           3.141593      1.105408E-004      1.542250E-005      2.237357E-005                NaN                NaN                NaN
           3.490659      1.324070E-004      1.434407E-005      2.233636E-005                NaN                NaN                NaN
           3.839725      6.980078E-005      1.523423E-005      2.192335E-005                NaN                NaN                NaN
           4.188790     -3.568426E-005      1.497210E-005      2.117912E-005                NaN                NaN                NaN
           4.537856     -1.228383E-004      1.560270E-005      1.999007E-005                NaN                NaN                NaN
           4.886922     -1.026606E-004      1.440090E-005      1.931572E-005                NaN                NaN                NaN
           5.235988     -3.135805E-005      1.450023E-005      1.926175E-005                NaN                NaN                NaN
           5.585054      1.035319E-004      1.351258E-005      1.939744E-005                NaN                NaN                NaN
           5.934120      1.048620E-004      1.960030E-005      2.026687E-005                NaN                NaN                NaN
           6.283185      1.496930E-005      1.571191E-005      2.149973E-005                NaN                NaN                NaN
