model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------
             angle     bias_az*sin(zd)     std_az*sin(zd)     int_az*sin(zd)            bias_zd             std_zd             int_zd
              [rad]              [rad]              [rad]              [rad]              [rad]              [rad]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------
 
           0.000000     -1.298217E-006      1.265684E-005      1.821227E-005      1.853594E-005      7.360150E-005      1.748878E-005
           0.087266                NaN                NaN                NaN      1.405834E-005      2.629505E-005      1.754348E-005
           0.174533                NaN                NaN                NaN     -1.003937E-004      1.861305E-005      1.786290E-005
           0.261799                NaN                NaN                NaN     -1.867744E-004      1.644215E-005      1.841346E-005
           0.349066     -3.421762E-005      1.557539E-005      1.868600E-005     -2.474859E-004      1.538777E-005      1.913542E-005
           0.436332                NaN                NaN                NaN     -2.548311E-004      1.381828E-005      1.995654E-005
           0.523599                NaN                NaN                NaN     -1.391859E-004      1.334850E-005      2.079564E-005
           0.610865                NaN                NaN                NaN      2.310284E-005      1.301887E-005      2.156554E-005
           0.698132     -1.258056E-004      1.778790E-005      1.820869E-005      1.891222E-004      1.248174E-005      2.217769E-005
           0.785398                NaN                NaN                NaN      3.091386E-004      1.280041E-005      2.255319E-005
           0.872665                NaN                NaN                NaN      2.736163E-004      1.397200E-005      2.264854E-005
           0.959931                NaN                NaN                NaN      1.121710E-004      1.495455E-005      2.251079E-005
           1.047198     -3.470221E-005      1.962837E-005      1.801271E-005     -2.804046E-004      1.679025E-005      2.238126E-005
           1.134464                NaN                NaN                NaN     -6.036364E-004      1.927159E-005      2.284333E-005
           1.221731                NaN                NaN                NaN     -4.185255E-004      2.270909E-005      2.487784E-005
           1.308997                NaN                NaN                NaN      9.915348E-004      3.281437E-005      2.954759E-005
           1.396263      6.391433E-005      1.947672E-005      1.765519E-005      4.034239E-003      8.056857E-005      3.747076E-005
           1.483530                NaN                NaN                NaN                NaN                NaN      4.874210E-005
           1.570796                NaN                NaN                NaN                NaN                NaN      6.322677E-005
           1.745329      1.252140E-004      1.880043E-005      1.729881E-005                NaN                NaN                NaN
           2.094395      8.726493E-005      1.755711E-005      1.709006E-005                NaN                NaN                NaN
           2.443461     -1.444527E-005      1.490321E-005      1.766952E-005                NaN                NaN                NaN
           2.792527     -2.538896E-005      1.327119E-005      1.771891E-005                NaN                NaN                NaN
           3.141593      2.931064E-005      1.248151E-005      1.792137E-005                NaN                NaN                NaN
           3.490659      3.269375E-006      1.251041E-005      1.812773E-005                NaN                NaN                NaN
           3.839725     -1.218335E-005      1.280229E-005      1.754305E-005                NaN                NaN                NaN
           4.188790     -2.075852E-005      1.395131E-005      1.724382E-005                NaN                NaN                NaN
           4.537856     -4.283666E-005      1.382771E-005      1.684072E-005                NaN                NaN                NaN
           4.886922     -6.481843E-005      1.256759E-005      1.651658E-005                NaN                NaN                NaN
           5.235988     -8.756397E-007      1.142493E-005      1.645863E-005                NaN                NaN                NaN
           5.585054      4.829669E-005      1.105359E-005      1.727440E-005                NaN                NaN                NaN
           5.934120      4.597094E-005      1.296877E-005      1.767423E-005                NaN                NaN                NaN
           6.283185     -1.298217E-006      1.265684E-005      1.821227E-005                NaN                NaN                NaN
